متتابعين,2
توبة,2
متعمدا,2
فجزاؤه,1
وغضب,4
ولعنه,1
واعد,7
ضربتم,3
فتبينوا,3
القىا,3
السلام,5
لست,5
تبتغون,1
عرض,6
فعند,2
مغانم,3
يستوي,12
القاعدون,1
الضرر,1
والمجاهدون,1
باموالهم,8
وانفسهم,10
المجاهدين,3
القاعدين,4
وعد,38
الحسنىا,13
توفىاهم,1
ظالمي,2
فيم,2
كنا,63
مستضعفين,1
ارض,4
واسعة,4
فتهاجروا,1
وساءت,4
مصيرا,3
المستضعفين,1
حيلة,1
يعفو,1
يهاجر,1
مراغما,1
وسعة,1
بيته,1
مهاجرا,1
يدركه,1
وقع,5
تقصروا,1
يفتنكم,1
فاقمت,1
فلتقم,1
معك,11
ولياخذوا,2
اسلحتهم,1
سجدوا,1
فليكونوا,1
ورائكم,1
ولتات,1
اخرىا,15
يصلوا,2
فليصلوا,1
حذرهم,1
واسلحتهم,1
تغفلون,1
اسلحتكم,2
وامتعتكم,1
فيميلون,1
ميلة,1
مطر,4
تضعوا,1
وخذوا,1
اعد,7
جنوبكم,1
اطماننتم,1
فاقيموا,3
موقوتا,1
تالمون,2
يالمون,1
وترجون,1
لتحكم,1
ارىاك,2
للخائنين,1
خصيما,1
تجادل,2
يختانون,1
خوانا,1
اثيما,1
يستخفون,2
يرضىا,4
القول,28
محيطا,2
جادلتم,1
يجادل,5
يعمل,10
سوءا,6
يستغفر,2
يكسب,2
يكسبه,1
خطية,1
يرم,1
بريا,1
احتمل,1
لهمت,1
يضلوك,2
يضرونك,1
وعلمك,1
نجوىاهم,1
بصدقة,1
يشاقق,2
ويتبع,2
نوله,1
ونصله,1
دونه,38
إناثا,5
شيطانا,2
مريدا,1
لعنه,2
لاتخذن,1
عبادك,7
ولاضلنهم,1
ولامنينهم,1
ولامرنهم,2
فليبتكن,1
ءاذان,4
الانعام,15
فليغيرن,1
خسر,6
خسرانا,1
يعدهم,3
ويمنيهم,1
غرورا,5
يجدون,10
محيصا,1
قيلا,3
بامانيكم,1
يجز,1
يدخلون,6
واتبع,9
واتخذ,4
خليلا,3
ويستفتونك,1
يفتيكم,2
يتلىا,7
يتامى,1
تؤتونهن,1
وترغبون,1
تنكحوهن,2
الولدان,2
تقوموا,2
لليتامىا,1
خافت,1
بعلها,1
نشوزا,1
إعراضا,1
يصلحا,1
صلحا,1
والصلح,1
واحضرت,1
الانفس,5
الشح,1
تحسنوا,1
تستطيعوا,1
حرصتم,1
الميل,1
فتذروها,1
كالمعلقة,1
تصلحوا,1
يتفرقا,1
يغن,1
كلا,38
سعته,2
واسعا,1
وصينا,2
وإياكم,4
تكفروا,4
حميدا,1
يشا,8
يذهبكم,4
ايها,8
ويات,3
باخرين,1
قديرا,6
قوامين,2
الوالدين,1
اولىا,7
الهوىا,4
تلوا,1
تعرضوا,1
ليغفر,5
ليهديهم,2
يتخذون,1
ايبتغون,1
عندهم,7
سمعتم,1
ويستهزا,1
تقعدوا,2
يخوضوا,4
حديث,10
والكافرين,1
يتربصون,1
نكن,4
نستحوذ,1
ونمنعكم,1
خادعهم,1
كسالىا,2
يراءون,2
مذبذبين,1
الدرك,1
الاسفل,1
واخلصوا,1
وسوف,5
بعذابكم,1
شكرتم,2
وءامنتم,2
شاكرا,3
الجهر,4
يفرقوا,2
ونكفر,1
يتخذوا,3
الكافرون,18
يؤتيهم,2
يسلك,3
سالوا,1
فقالوا,18
ارنا,2
فاخذتهم,10
بظلمهم,2
اتخذوا,21
فعفونا,1
بميثاقهم,1
تعدوا,3
واخذنا,3
نقضهم,2
ميثاقهم,4
وكفرهم,1
وقولهم,3
طبع,3
وبكفرهم,1
قتلوه,2
صلبوه,1
شبه,1
شك,15
اتباع,1
الظن,10
يقينا,1
رفعه,1
ليؤمنن,2
موته,2
فبظلم,1
حرمنا,6
احلت,2
وبصدهم,1
واخذهم,1
نهوا,5
واكلهم,3
الراسخون,1
والمقيمين,1
والمؤتون,1
سنؤتيهم,1
اوحينا,14
نوح,30
واوحينا,8
وايوب,3
ويونس,2
وهارون,8
وسليمان,4
زبورا,2
ورسلا,2
قصصناهم,1
نقصصهم,1
وكلم,1
تكليما,1
رسلا,8
يشهد,5
انزله,3
بعلمه,4
يشهدون,4
وصدوا,6
ضلوا,9
وظلموا,2
طريقا,2
طريق,2
تغلوا,2
وكلمته,1
القىاها,1
وروح,1
يستنكف,2
عبدا,6
المقربون,4
عبادته,3
ويستكبر,1
فسيحشرهم,1
ويزيدهم,5
استنكفوا,1
واستكبروا,4
فيعذبهم,1
برهان,3
نورا,9
فسيدخلهم,1
ويهديهم,2
يستفتونك,1
الكلالة,1
امرؤا,1
هلك,4
يرثها,2
كانتا,3
فلهما,1
الثلثان,1
فللذكر,1
المائدة,1
اوفوا,4
بالعقود,1
بهيمة,3
محلي,1
الصيد,3
تحلوا,1
القلائد,1
ءامين,1
يبتغون,6
ورضوانا,3
حللتم,1
فاصطادوا,1
يجرمنكم,3
شنان,2
صدوكم,1
وتعاونوا,1
والتقوىا,2
تعاونوا,1
الإثم,8
والمنخنقة,1
والموقوذة,1
والمتردية,1
والنطيحة,1
اكل,2
السبع,3
ذكيتم,1
ذبح,1
النصب,1
تستقسموا,1
بالازلام,1
فسق,1
يئس,2
واخشون,2
اكملت,1
واتممت,1
ورضيت,1
مخمصة,2
متجانف,1
لإثم,1
الطيبات,10
الجوارح,1
مكلبين,1
تعلمونهن,1
امسكن,1
اسم,14
وطعام,1
حل,4
وطعامكم,1
متخذي,1
حبط,1
عمله,4
قمتم,1
فاغسلوا,1
المرافق,1
وامسحوا,1
برءوسكم,1
وارجلكم,4
الكعبين,1
فاطهروا,1
حرج,13
ليطهركم,2
وليتم,2
نعمته,4
وميثاقه,1
واثقكم,1
اعدلوا,1
واجر,6
يبسطوا,1
فكف,1
وبعثنا,1
اثني,1
عشر,6
نقيبا,1
لئن,28
اقمتم,1
برسلي,1
وعزرتموهم,1
واقرضتم,1
ولادخلنكم,1
لعناهم,1
وجعلنا,37
قاسية,1
ونسوا,1
تزال,1
تطلع,3
خائنة,2
واصفح,1
فنسوا,1
فاغرينا,1
العداوة,4
والبغضاء,4
ينبئهم,3
يصنعون,5
رسولنا,4
تخفون,2
ويعفوا,3
نور,8
وكتاب,3
رضوانه,2
سبل,2
ويخرجهم,1
يملك,8
يهلك,4
وامه,4
ابناؤا,1
واحباؤه,1
يعذبكم,4
بذنوبكم,1
فترة,1
جاءنا,6
بشير,2
نذير,29
ونذير,1
وجعلكم,1
ملوكا,1
وءاتىاكم,2
احدا,20
المقدسة,1
ترتدوا,1
ادباركم,1
جبارين,2
ندخلها,2
يخرجوا,6
فإنا,10
داخلون,1
رجلان,1
يخافون,8
دخلتموه,1
فإنكم,2
غالبون,1
فتوكلوا,1
داموا,1
فاذهب,2
فقاتلا,1
قاعدون,1
املك,5
نفسي,9
واخي,2
فافرق,1
وبين,9
فإنها,3
محرمة,1
يتيهون,1
تاس,2
واتل,5
نبا,5
ابني,2
قربا,1
قربانا,2
احدهما,4
يتقبل,3
لاقتلنك,1
بسطت,1
يدك,5
لتقتلني,1
بباسط,1
لاقتلك,1
اخاف,20
اريد,8
تبوا,1
بإثمي,1
وإثمك,1
فتكون,7
جزاؤا,3
فطوعت,1
فقتله,2
فاصبح,5
غرابا,1
يبحث,1
ليريه,1
يواري,2
سوءة,2
ياويلتىا,3
اعجزت,1
الغراب,1
فاواري,1
اخي,4
النادمين,1
فساد,1
فكانما,3
احياها,2
احيا,1
رسلنا,15
لمسرفون,1
يحاربون,1
ويسعون,2
فسادا,3
يقتلوا,1
يصلبوا,1
تقطع,3
وارجلهم,2
خلاف,5
ينفوا,1
تقدروا,2
الوسيلة,2
سبيله,13
ومثله,3
ليفتدوا,1
مقيم,8
والسارق,1
والسارقة,1
فاقطعوا,1
ايديهما,1
كسبا,1
تاب,12
ظلمه,2
واصلح,8
يعذب,3
سماعون,4
للكذب,2
ياتوك,4
فخذوه,2
تؤتوه,1
فاحذروا,1
فتنته,1
تملك,2
يطهر,1
اكالون,1
للسحت,1
اعرض,8
تعرض,1
يضروك,1
حكمت,1
المقسطين,3
يحكمونك,1
وعندهم,3
حكم,3
يتولون,2
بالمؤمنين,6
ونور,2
والربانيون,1
والاحبار,2
استحفظوا,1
تخشوا,1
وكتبنا,2
النفس,7
بالنفس,2
والعين,1
بالعين,1
والانف,1
بالانف,1
والاذن,1
بالاذن,1
والسن,1
بالسن,1
والجروح,1
تصدق,1
كفارة,3
ءاثارهم,6
بعيسى,2
وءاتيناه,9
الإنجيل,4
وليحكم,1
ومهيمنا,1
شرعة,1
ومنهاجا,1
لجعلكم,2
ليبلوكم,4
ءاتىاكم,6
فينبئكم,7
احكم,3
واحذرهم,1
يفتنوك,1
فاعلم,3
يصيبهم,3
ذنوبهم,2
لفاسقون,1
افحكم,1
يتولهم,3
فترى,5
نخشىا,1
تصيبنا,1
دائرة,3
فعسى,1
بالفتح,1
فيصبحوا,1
اسروا,1
نادمين,4
ويقول,11
اهاؤلاء,4
اقسموا,2
جهد,5
ايمانهم,15
لمعكم,1
فاصبحوا,9
يرتد,3
بقوم,3
يحبهم,1
ويحبونه,1
اعزة,2
يجاهدون,1
لومة,1
لائم,1
وليكم,1
يقيمون,4
ويؤتون,5
راكعون,1
يتول,4
حزب,7
الغالبون,5
ولعبا,3
والكفار,2
ناديتم,1
اتخذوها,1
تنقمون,1
اكثركم,2
فاسقون,7
انبئكم,3
مثوبة,1
وجعل,29
القردة,1
والخنازير,1
وعبد,1
مكانا,9
واضل,5
دخلوا,9
وترىا,2
السحت,2
لبئس,5
ينهىاهم,1
الربانيون,1
يد,3
مغلولة,2
غلت,1
ولعنوا,1
يداه,3
مبسوطتان,1
وليزيدن,2
طغيانا,4
وكفرا,4
والقينا,4
اوقدوا,1
للحرب,1
اطفاها,1
المفسدين,10
لكفرنا,1
ولادخلناهم,1
النعيم,10
اقاموا,2
لاكلوا,1
تحت,7
ارجلهم,3
مقتصدة,1
وكثير,6
ساء,11
بلغ,10
تفعل,1
بلغت,5
رسالته,2
يعصمك,1
لستم,2
تقيموا,1
والصابون,1
وارسلنا,3
يقتلون,5
وحسبوا,1
فعموا,1
وصموا,2
عموا,1
ثالث,1
ينتهوا,2
ليمسن,1
ويستغفرونه,1
صديقة,1
ياكلان,1
نبين,1
يؤفكون,6
اتعبدون,2
ضرا,9
اهواء,3
واضلوا,1
وضلوا,1
لعن,2
لسان,5
وعيسى,2
يتناهون,1
منكر,1
ترىا,14
سخط,1
والنبي,1
اتخذوهم,1
لتجدن,1
عداوة,2
ولتجدن,1
اقربهم,1
قسيسين,1
ورهبانا,1
يستكبرون,7
سمعوا,6
اعينهم,6
تفيض,2
الدمع,2
ونطمع,1
يدخلنا,1
فاثابهم,1
تحرموا,1
رزقكم,8
مؤمنون,6
عقدتم,1
الايمان,2
فكفارته,1
إطعام,2
مساكين,2
اوسط,1
تطعمون,1
اهليكم,1
كسوتهم,1
تحرير,1
حلفتم,1
واحفظوا,1
والانصاب,1
والازلام,1
رجس,4
فاجتنبوه,1
يوقع,1
ويصدكم,1
وعن,5
فهل,23
منتهون,1
واحذروا,1
المبين,22
طعموا,1
ليبلونكم,1
تناله,1
ورماحكم,1
ليعلم,5
يخافه,1
قتله,1
فجزاء,1
النعم,1
ذوا,2
هديا,1
بالغ,2
الكعبة,2
صياما,1
ليذوق,1
وبال,4
امره,10
فينتقم,1
صيد,2
وطعامه,1
وللسيارة,1
دمتم,1
حرما,3
والشهر,1
والهدي,2
والقلائد,1
لتعلموا,3
اعلموا,3
والطيب,1
اعجبك,2
كثرة,1
اشياء,1
تبد,2
تسؤكم,1
سالها,1
اصبحوا,1
بحيرة,1
سائبة,1
وصيلة,1
حام,1
وجدنا,13
اهتديتم,1
اثنان,1
ءاخران,1
غيركم,4
فاصابتكم,1
تحبسونهما,1
فيقسمان,2
ارتبتم,2
نشتري,1
قربىا,4
نكتم,1
الاثمين,1
عثر,1
انهما,2
استحقا,1
فاخران,1
يقومان,1
مقامهما,1
استحق,1
الاوليان,1
لشهادتنا,1
شهادتهما,1
اعتدينا,1
ياتوا,5
بالشهادة,1
وجهها,2
يخافوا,1
ترد,1
ايمان,3
يجمع,3
فيقول,13
اجبتم,2
علام,4
الغيوب,4
ياعيسى,3
اذكر,1
والدتك,1
ايدتك,1
علمتك,1
تخلق,1
بإذني,4
فتنفخ,1
وتبرئ,1
تخرج,9
كففت,1
جئتهم,2
سحر,12
اوحيت,1
الحوارين,1
وبرسولي,1
باننا,1
مائدة,2
نريد,4
ناكل,1
وتطمئن,2
ونعلم,2
صدقتنا,1
ونكون,3
عيدا,1
لاولنا,1
وءاخرنا,1
وءاية,4
منك,6
وارزقنا,1
وانت,14
الرازقين,5
منزلها,1
اعذبه,2
ءانت,2
قلت,5
اتخذوني,1
وامي,1
إلاهين,2
اقول,9
بحق,1
قلته,1
علمته,1
امرتني,1
وكنت,4
توفيتني,1
الرقيب,1
تعذبهم,2
تغفر,3
فإنك,9
الصادقين,17
صدقهم,2
رضي,5
ورضوا,5
والنور,3
بربهم,9
يعدلون,5
طين,8
اجلا,3
واجل,4
تمترون,2
سركم,1
وجهركم,1
تكسبون,4
تاتيهم,16
معرضين,5
انباؤا,2
يستهزءون,14
يروا,27
اهلكنا,16
قرن,5
مكناهم,3
نمكن,2
مدرارا,3
تحتهم,5
فاهلكناهم,3
وانشانا,2
قرنا,2
قرطاس,1
فلمسوه,1
لقال,1
لقضي,8
جعلناه,7
لجعلناه,2
رجلا,7
وللبسنا,1
يلبسون,2
استهزئ,3
برسل,3
فحاق,2
سخروا,3
سيروا,5
انظروا,3
الرحمة,6
خسروا,8
سكن,2
اغير,4
فاطر,7
يطعم,2
امرت,7
عصيت,4
يصرف,1
رحمه,1
يمسسك,3
بضر,4
كاشف,2
القاهر,2
الخبير,6
اي,6
بيني,11
واوحي,2
لانذركم,1
ائنكم,4
لتشهدون,1
ءالهة,17
اشهد,2
وإنني,1
بريء,9
تشركون,7
كذبا,15
باياته,4
يفلح,9
نحشرهم,2
نقول,8
شركاؤكم,1
تزعمون,4
فتنتهم,1
مشركين,4
وضل,8
يستمع,3
اكنة,4
يفقهوه,3
وقرا,5
يجادلونك,2
اساطير,9
الاولين,31
ينهون,3
وينون,1
يهلكون,2
وقفوا,2
ياليتنا,2
نرد,2
نكذب,2
بدا,3
لعادوا,1
وإنهم,11
لكاذبون,9
حياتنا,3
بمبعوثين,2
اليس,13
وربنا,3
بلقاء,6
الساعة,35
بغتة,13
ياحسرتنا,1
فرطنا,2
يحملون,2
اوزارهم,2
يزرون,2
لعب,3
ولهو,3
وللدار,1
ليحزنك,1
يكذبونك,1
يجحدون,7
كذبت,16
فصبروا,1
اتىاهم,5
نصرنا,2
مبدل,3
لكلمات,3
نبإي,1
كبر,6
إعراضهم,1
استطعت,3
تبتغي,2
نفقا,1
سلما,2
فتاتيهم,1
لجمعهم,1
يستجيب,2
والموتىا,1
يبعثهم,3
قادر,2
طائر,1
يطير,1
بجناحيه,1
امم,9
امثالكم,4
يحشرون,3
وبكم,1
يشإ,2
يضلله,1
يجعله,3
ارءيتكم,2
اتىاكم,3
اتتكم,1
تدعون,20
فيكشف,1
فاخذناهم,4
بالباساء,2
يتضرعون,2
باسنا,10
تضرعوا,1
وزين,4
نسوا,7
فتحنا,4
ابواب,8
فرحوا,3
اخذناهم,2
مبلسون,3
فقطع,2
دابر,4
والحمد,2
ارءيتم,14
سمعكم,2
وابصاركم,1
وختم,2
نصرف,4
يصدفون,3
نرسل,4
يمسهم,4
عندي,6
خزائن,7
يوحىا,14
الاعمىا,7
والبصير,5
وانذر,3
يحشروا,1
شفيع,5
تطرد,1
بالغدواة,2
والعشي,2
حسابهم,5
حسابك,1
فتطردهم,1
فتنا,5
ليقولوا,1
باعلم,2
بالشاكرين,1
سلام,19
فانه,2
نفصل,5
ولتستبين,1
المجرمين,19
نهيت,2
اعبد,13
اهواءكم,1
ضللت,2
المهتدين,2
وكذبتم,1
تستعجلون,7
الحكم,7
يقص,2
الفاصلين,1
وعنده,3
مفاتح,1
يعلمها,2
والبحر,9
تسقط,2
ورقة,1
رطب,1
يابس,1
يتوفىاكم,4
جرحتم,1
بالنهار,2
يبعثكم,1
ليقضىا,1
ينبئكم,2
ويرسل,4
حفظة,1
توفته,1
يفرطون,1
مولىاهم,2
اسرع,2
الحاسبين,1
ينجيكم,2
تدعونه,1
تضرعا,3
وخفية,2
انجىانا,1
لنكونن,5
كرب,1
القادر,1
يبعث,7
ارجلكم,1
يلبسكم,1
شيعا,4
ويذيق,1
وكذب,5
قومك,9
بوكيل,5
نبإ,2
يخوضون,1
وإما,13
ينسينك,1
تقعد,1
الذكرىا,6
ذكرىا,5
وذر,1
لعبا,1
ولهوا,1
وغرتهم,3
وذكر,6
تبسل,1
تعدل,1
ابسلوا,1
شراب,4
حميم,11
وعذاب,4
اندعوا,1
ينفعنا,3
يضرنا,1
ونرد,1
اعقابنا,1
هدىانا,5
استهوته,1
حيران,1
يدعونه,1
الهدى,2
ائتنا,4
وامرنا,1
لنسلم,1
اقيموا,2
واتقوه,4
ينفخ,4
الصور,10
عالم,13
والشهادة,10
لابيه,9
ءازر,1
اتتخذ,1
اصناما,2
وقومك,1
نري,1
ملكوت,4
وليكون,1
الموقنين,1
جن,1
رءا,10
كوكبا,2
افل,2
احب,4
الافلين,1
القمر,6
بازغا,1
يهدني,1
لاكونن,1
الشمس,21
بازغة,1
افلت,1
وجهت,1
فطر,2
وحاجه,1
قومه,36
اتحاجوني,1
هدىان,1
علما,9
تتذكرون,3
اشركتم,2
فاي,2
الفريقين,3
بالامن,1
يلبسوا,1
بظلم,4
مهتدون,5
حجتنا,1
ءاتيناها,1
نرفع,2
نشاء,18
ووهبنا,8
إسحاق,6
هدينا,3
ذريته,4
ويوسف,1
وموسىا,5
نجزي,19
وزكريا,2
ويحيىا,2
وإلياس,1
واليسع,2
ولوطا,6
ءابائهم,3
وذرياتهم,3
وإخوانهم,2
واجتبيناهم,1
وهديناهم,1
لحبط,1
وكلنا,1
بكافرين,1
فبهدىاهم,1
اقتده,1
اسلكم,11
قدروا,3
تجعلونه,1
قراطيس,1
تبدونها,1
وتخفون,1
وعلمتم,1
ذرهم,2
خوضهم,1
يلعبون,5
انزلناه,14
مبارك,4
ولتنذر,1
القرىا,16
حولها,3
صلاتهم,6
يحافظون,3
اوحي,9
يوح,1
سانزل,1
غمرات,1
باسطوا,1
تجزون,9
الهون,3
تستكبرون,3
جئتمونا,2
فرادىا,1
خلقناكم,8
مرة,14
وتركتم,1
خولناكم,1
ظهوركم,1
شفعاءكم,1
زعمتم,6
شركاؤا,2
فالق,2
الحب,1
والنوىا,1
ومخرج,1
فانىا,11
تؤفكون,4
الإصباح,1
سكنا,2
والشمس,9
والقمر,20
حسبانا,2
تقدير,3
النجوم,6
لتهتدوا,1
فصلنا,3
انشاكم,5
فمستقر,1
ومستودع,1
فاخرجنا,6
نبات,5
خضرا,2
نخرج,2
متراكبا,1
النخل,2
طلعها,3
قنوان,1
دانية,2
اعناب,3
والزيتون,4
والرمان,2
مشتبها,1
وغير,5
متشابه,2
ثمره,3
اثمر,2
وينعه,1
وجعلوا,8
الجن,20
وخلقهم,1
وخرقوا,1
بنين,2
وتعالىا,7
يصفون,7
صاحبة,2
خالق,7
وكيل,5
تدركه,1
يدرك,1
اللطيف,2
بصائر,5
ابصر,2
فلنفسه,4
فعليها,3
بحفيظ,2
درست,1
ولنبينه,1
واعرض,4
جعلناك,3
تسبوا,1
فيسبوا,1
زينا,4
عملهم,2
مرجعهم,5
فينبئهم,3
واقسموا,4
يشعركم,1
انها,4
جاءت,10
ونقلب,1
افدتهم,2
ونذرهم,1
اننا,1
وكلمهم,1
وحشرنا,1
قبلا,2
ليؤمنوا,4
يجهلون,1
شياطين,1
الإنس,6
والجن,3
يوحي,4
زخرف,2
فذرهم,6
ولتصغىا,1
افدة,2
وليرضوه,1
وليقترفوا,1
مقترفون,1
ابتغي,1
مفصلا,1
منزل,1
وتمت,3
كلمت,5
صدقا,1
وعدلا,1
لكلماته,2
تطع,8
يخرصون,3
بالمهتدين,4
اضطررتم,1
ليضلون,1
باهوائهم,1
بالمعتدين,1
ظاهر,1
وباطنه,1
سيجزون,2
يقترفون,1
لفسق,1
ليوحون,1
اوليائهم,1
ليجادلوكم,1
اطعتموهم,1
لمشركون,1
اومن,2
ميتا,5
فاحييناه,1
يمشي,6
بخارج,1
اكابر,1
مجرميها,1
ليمكروا,1
يمكرون,6
بانفسهم,5
نؤتىا,1
سيصيب,2
اجرموا,3
صغار,1
يهديه,2
يشرح,1
صدره,3
للإسلام,2
يضله,2
ضيقا,2
كانما,3
يصعد,2
الرجس,4
دار,8
وليهم,2
يحشرهم,5
يامعشر,3
استكثرتم,1
استمتع,2
وبلغنا,1
اجلنا,1
اجلت,2
مثوىاكم,1
نولي,1
والإنس,9
يقصون,2
ءاياتي,10
وينذرونكم,2
لقاء,8
يومكم,5
شهدنا,4
انفسنا,2
مهلك,3
واهلها,4
غافلون,6
عملوا,20
الغني,8
ويستخلف,2
بعدكم,1
توعدون,13
لات,2
بمعجزين,7
اعملوا,7
مكانتكم,4
ذرا,2
بزعمهم,2
لشركائنا,1
لشركائهم,1
يصل,2
شركائهم,2
يحكمون,4
لكثير,1
شركاؤهم,2
ليردوهم,1
وليلبسوا,1
انعام,1
وحرث,1
حجر,2
يطعمها,1
وانعام,2
افتراء,2
سيجزيهم,2
بطون,4
لذكورنا,1
ومحرم,1
ازواجنا,2
ميتة,2
وصفهم,1
سفها,1
وحرموا,1
انشا,2
معروشات,2
والنخل,3
والزرع,1
مختلفا,4
اكله,2
حقه,3
حصاده,1
تسرفوا,2
المسرفين,7
حمولة,1
وفرشا,1
ثمانية,3
الضان,1
اثنين,10
المعز,1
ءالذكرين,2
اما,8
اشتملت,2
ارحام,2
نبوني,1
بعلم,3
الإبل,2
وصىاكم,4
ليضل,5
اجد,4
محرما,1
طاعم,1
دما,1
مسفوحا,1
لحم,2
خنزير,1
فسقا,1
ظفر,1
والغنم,1
شحومهما,1
حملت,2
ظهورهما,1
الحوايا,1
اختلط,1
بعظم,1
جزيناهم,2
ببغيهم,1
لصادقون,4
باسه,1
اشركنا,1
ءاباؤنا,7
ذاقوا,2
عندكم,3
فتخرجوه,1
تتبعون,3
تخرصون,1
فلله,6
الحجة,1
البالغة,1
فلو,3
لهدىاكم,2
هلم,2
تشهد,3
اتل,2
إملاق,2
نرزقكم,1
وإياهم,1
الفواحش,2
ظهر,4
بطن,2
مال,8
اليتيم,5
بالتي,7
اشده,5
الكيل,7
والميزان,6
نكلف,3
فاعدلوا,1
وبعهد,1
تذكرون,17
صراطي,1
فاتبعوه,3
السبل,1
فتفرق,1
تماما,1
وتفصيلا,2
طائفتين,1
دراستهم,1
لغافلين,2
لكنا,3
وصدف,1
سنجزي,1
إيمانها,3
ءامنت,7
انتظروا,1
منتظرون,3
فرقوا,2
امرهم,12
بالحسنة,5
امثالها,2
بالسيئة,5
يجزىا,2
إنني,6
هدىاني,2
قيما,2
صلاتي,1
ونسكي,1
ومحياي,1
ومماتي,1
شريك,3
وبذالك,1
المسلمين,11
ابغي,1
ربا,2
تكسب,3
تزر,5
وازرة,5
وزر,6
جعلكم,6
خلائف,4
لغفور,8
الاعراف,3
المص,1
صدرك,4
لتنذر,5
وذكرىا,7
وكم,9
اهلكناها,4
فجاءها,1
بياتا,3
قائلون,1
دعوىاهم,4
ظالمين,9
فلنسلن,1
ارسل,10
ولنسلن,1
فلنقصن,1
غائبين,1
والوزن,1
ثقلت,4
موازينه,6
خفت,5
مكناكم,2
معايش,2
صورناكم,1
الساجدين,5
منعك,3
تسجد,2
امرتك,1
خلقتني,2
وخلقته,2
فاهبط,1
تتكبر,1
الصاغرين,2
انظرني,1
يبعثون,8
المنظرين,3
اغويتني,2
لاقعدن,1
صراطك,1
لاتينهم,1
شمائلهم,1
شاكرين,1
اخرج,12
مذءوما,1
مدحورا,3
تبعك,3
لاملان,4
وياادم,1
فكلا,2
فوسوس,2
لهما,10
ليبدي,1
وري,1
سوءاتهما,4
نهىاكما,1
ربكما,33
تكونا,2
ملكين,1
الخالدين,1
وقاسمهما,1
لكما,7
الناصحين,3
فدلىاهما,1
بغرور,1
ذاقا,1
وطفقا,2
يخصفان,2
ورق,2
ونادىاهما,1
ربهما,3
انهكما,1
تلكما,1
واقل,2
قالا,2
ظلمنا,1
وترحمنا,1
تحيون,1
وفيها,3
تموتون,1
ومنها,8
لباسا,3
سوءاتكم,1
وريشا,1
ولباس,1
يفتننكم,1
ابويكم,1
ينزع,1
لباسهما,1
ليريهما,1
يرىاكم,2
وقبيله,1
ترونهم,1
يامر,5
اتقولون,3
مسجد,2
وادعوه,2
مخلصين,7
بداكم,1
تعودون,1
هدىا,3
ويحسبون,3
زينتكم,1
زينة,6
لعباده,3
والطيبات,2
الرزق,13
والإثم,1
والبغي,2
اجلهم,6
يستاخرون,1
ساعة,8
يستقدمون,3
إما,9
ينالهم,2
يتوفونهم,1
دخلت,3
اختها,2
اداركوا,1
اخرىاهم,1
لاولىاهم,1
اضلونا,1
فاتهم,1
ضعفا,4
ضعف,5
اولىاهم,1
لاخرىاهم,1
تفتح,1
يلج,3
الجمل,1
سم,1
الخياط,1
مهاد,1
غواش,1
ونزعنا,3
لهاذا,2
لنهتدي,1
ونودوا,1
تلكم,1
اورثتموها,2
ونادىا,6
وعدنا,5
وجدتم,2
نعم,9
فاذن,2
مؤذن,2
ويبغونها,3
كافرون,15
وبينهما,1
حجاب,4
رجال,6
بسيمىاهم,2
ونادوا,2
يطمعون,1
صرفت,1
تلقاء,2
تجعلنا,3
يعرفونهم,1
اغنىا,9
جمعكم,1
اقسمتم,2
برحمة,7
تحزنون,2
حرمهما,1
لهوا,3
فاليوم,8
ننسىاهم,1
يومهم,5
جئناهم,1
بكتاب,3
فصلناه,2
نسوه,1
شفعاء,2
فيشفعوا,1
فنعمل,1
نعمل,5
ستة,7
العرش,20
يغشي,2
يطلبه,1
حثيثا,1
والنجوم,3
مسخرات,3
الخلق,14
والامر,3
تبارك,6
ادعوا,11
إصلاحها,2
خوفا,4
وطمعا,4
يرسل,10
بشرا,12
رحمته,16
اقلت,1
سحابا,4
ثقالا,1
سقناه,1
لبلد,1
ميت,3
والبلد,1
نباته,2
والذي,15
خبث,1
نكدا,1
نوحا,7
الملا,13
لنرىاك,3
ضلالة,1
ولاكني,4
ابلغكم,2
رسالات,5
وانصح,1
اوعجبتم,2
لينذركم,2
ولتتقوا,1
فكذبوه,8
فانجيناه,6
الفلك,21
عمين,1
اخاهم,8
سفاهة,2
لنظنك,1
ناصح,1
امين,11
خلفاء,3
وزادكم,1
بصطة,1
ءالاء,34
اجئتنا,5
لنعبد,1
وحده,6
ونذر,8
يعبد,8
فاتنا,3
تعدنا,4
اتجادلونني,1
اسماء,3
سميتموها,3
وءاباؤكم,5
سلطان,13
فانتظروا,3
المنتظرين,3
وقطعنا,1
ثمود,12
ناقة,4
فذروها,2
تاكل,6
تمسوها,3
بسوء,4
فياخذكم,3
وبواكم,1
تتخذون,3
سهولها,1
قصورا,2
وتنحتون,2
الجبال,24
بيوتا,9
استكبروا,11
استضعفوا,5
اتعلمون,2
مرسل,2
فعقروا,1
الناقة,3
وعتوا,1
ياصالح,2
الرجفة,4
دارهم,4
جاثمين,5
فتولىا,4
ابلغتكم,3
رسالة,1
ونصحت,2
اتاتون,3
سبقكم,2
لتاتون,4
شهوة,2
مسرفون,2
جواب,4
اخرجوهم,1
قريتكم,2
يتطهرون,2
واهله,8
امراته,5
الغابرين,7
وامطرنا,5
مطرا,3
مدين,9
شعيبا,7
فاوفوا,1
